"","x","fit1","fit3"
"5599",0.598,20.591396757296,-5.1913968549341
"5600",0.599,20.5989856938609,-5.18970684702548
"5601",0.600000000000001,20.6065746304259,-5.18800978226158
"5602",0.601,20.6141635669908,-5.1863056569987
"5603",0.602,20.6217525035558,-5.18459446759312
"5604",0.603,20.6293414401208,-5.18287621040115
"5605",0.604,20.6369303766857,-5.18115088177908
"5606",0.605,20.6445193132507,-5.1794184780832
"5607",0.606,20.6521082498157,-5.17767899566981
"5608",0.607,20.6596971863806,-5.1759324308952
"5609",0.608000000000001,20.6672861229456,-5.17417878011567
"5610",0.609,20.6748750595105,-5.17241803968752
"5611",0.61,20.6824639960755,-5.17065020596703
"5612",0.611,20.6900529326405,-5.16887527531051
"5613",0.612,20.6976418692054,-5.16709324407425
"5614",0.613,20.7052308057704,-5.16530410861454
"5615",0.614,20.7128197423353,-5.16350786528768
"5616",0.615,20.7204086789003,-5.16170451044996
"5617",0.616000000000001,20.7279976154653,-5.15989404045768
"5618",0.617,20.7355865520302,-5.15807645166714
"5619",0.618,20.7431754885952,-5.15625174043463
"5620",0.619,20.7507644251601,-5.15441990311644
"5621",0.62,20.7583533617251,-5.15258093606887
"5622",0.621,20.7659422982901,-5.15073483564821
"5623",0.622,20.773531234855,-5.14888159821076
"5624",0.623,20.78112017142,-5.14702122011282
"5625",0.624000000000001,20.788709107985,-5.14515369771067
"5626",0.625,20.7962980445499,-5.14327902736062
"5627",0.626,20.8038869811149,-5.14139720541896
"5628",0.627,20.8114759176798,-5.13950822824199
"5629",0.628,20.8190648542448,-5.13761209218599
"5630",0.629,20.8266537908098,-5.13570879360727
"5631",0.63,20.8342427273747,-5.13379832886211
"5632",0.631,20.8418316639397,-5.13188069430682
"5633",0.632,20.8494206005046,-5.1299558862977
"5634",0.633,20.8570095370696,-5.12802390119102
"5635",0.634,20.8645984736346,-5.12608473534309
"5636",0.635,20.8721874101995,-5.12413838511022
"5637",0.636,20.8797763467645,-5.12218484684867
"5638",0.637,20.8873652833295,-5.12022411691477
"5639",0.638,20.8949542198944,-5.11825619166479
"5640",0.639,20.9025431564594,-5.11628106745504
"5641",0.64,20.9101320930243,-5.1142987406418
"5642",0.641,20.9177210295893,-5.11230920758139
"5643",0.642,20.9253099661543,-5.11031246463008
"5644",0.643,20.9328989027192,-5.10830850814417
"5645",0.644,20.9404878392842,-5.10629733447997
"5646",0.645,20.9480767758491,-5.10427893999376
"5647",0.646,20.9556657124141,-5.10225332104184
"5648",0.647,20.9632546489791,-5.10022047398051
"5649",0.648,20.970843585544,-5.09818039516605
"5650",0.649,20.978432522109,-5.09613308095477
"5651",0.65,20.986021458674,-5.09407852770296
"5652",0.651,20.9936103952389,-5.09201673176692
"5653",0.652,21.0011993318039,-5.08994768950293
"5654",0.653,21.0087882683688,-5.0878713972673
"5655",0.654,21.0163772049338,-5.08578785141633
"5656",0.655,21.0239661414988,-5.08369704830629
"5657",0.656,21.0315550780637,-5.0815989842935
"5658",0.657,21.0391440146287,-5.07949365573424
"5659",0.658,21.0467329511936,-5.07738105898481
"5660",0.659,21.0543218877586,-5.0752611904015
"5661",0.66,21.0619108243236,-5.07313404634062
"5662",0.661,21.0694997608885,-5.07099962315845
"5663",0.662,21.0770886974535,-5.06885791721129
"5664",0.663,21.0846776340185,-5.06670892485544
"5665",0.664,21.0922665705834,-5.06455264244719
"5666",0.665,21.0998555071484,-5.06238906634283
"5667",0.666,21.1074444437133,-5.06021819289866
"5668",0.667,21.1150333802783,-5.05804001847098
"5669",0.668,21.1226223168433,-5.05585453941608
"5670",0.669,21.1302112534082,-5.05366175209025
"5671",0.67,21.1378001899732,-5.0514616528498
"5672",0.671,21.1453891265381,-5.04925423805101
"5673",0.672,21.1529780631031,-5.04703950405018
"5674",0.673,21.1605669996681,-5.04481744720361
"5675",0.674,21.168155936233,-5.04258806386758
"5676",0.675,21.175744872798,-5.04035135039841
"5677",0.676,21.1833338093629,-5.03810730315237
"5678",0.677,21.1909227459279,-5.03585591848577
"5679",0.678,21.1985116824929,-5.0335971927549
"5680",0.679,21.2061006190578,-5.03133112231605
"5681",0.68,21.2136895556228,-5.02905770352553
"5682",0.681,21.2212784921878,-5.02677693273962
"5683",0.682,21.2288674287527,-5.02448880631462
"5684",0.683,21.2364563653177,-5.02219332060683
"5685",0.684,21.2440453018826,-5.01989047197254
"5686",0.685,21.2516342384476,-5.01758025676805
"5687",0.686,21.2592231750126,-5.01526267134964
"5688",0.687,21.2668121115775,-5.01293771207362
"5689",0.688,21.2744010481425,-5.01060537529629
"5690",0.689,21.2819899847074,-5.00826565737393
"5691",0.69,21.2895789212724,-5.00591855466284
"5692",0.691,21.2971678578374,-5.00356406351931
"5693",0.692,21.3047567944023,-5.00120218029965
"5694",0.693000000000001,21.3123457309673,-4.99883290136014
"5695",0.694,21.3199346675323,-4.99645622305709
"5696",0.695,21.3275236040972,-4.99407214174678
"5697",0.696,21.3351125406622,-4.99168065378551
"5698",0.697,21.3427014772271,-4.98928175552958
"5699",0.698,21.3502904137921,-4.98687544333528
"5700",0.699,21.3578793503571,-4.9844617135589
"5701",0.7,21.365468286922,-4.98204056255675
"5702",0.701000000000001,21.373057223487,-4.97961198668511
"5703",0.702,21.3806461600519,-4.97717598230029
"5704",0.703,21.3882350966169,-4.97473254575857
"5705",0.704,21.3958240331819,-4.97228167341625
"5706",0.705,21.4034129697468,-4.96982336162963
"5707",0.706,21.4110019063118,-4.967357606755
"5708",0.707,21.4185908428767,-4.96488440514866
"5709",0.708,21.4261797794417,-4.9624037531669
"5710",0.709000000000001,21.4337687160067,-4.95991564716601
"5711",0.71,21.4413576525716,-4.9574200835023
"5712",0.711,21.4489465891366,-4.95491705853205
"5713",0.712,21.4565355257016,-4.95240656861157
"5714",0.713,21.4641244622665,-4.94988861009714
"5715",0.714,21.4717133988315,-4.94736317934506
"5716",0.715,21.4793023353964,-4.94483027271163
"5717",0.716,21.4868912719614,-4.94228988655314
"5718",0.717000000000001,21.4944802085264,-4.93974201722589
"5719",0.718,21.5020691450913,-4.93718666108617
"5720",0.719,21.5096580816563,-4.93462381449028
"5721",0.72,21.5172470182212,-4.93205347379451
"5722",0.721,21.5248359547862,-4.92947563535515
"5723",0.722,21.5324248913512,-4.92689029552851
"5724",0.723,21.5400138279161,-4.92429745067087
"5725",0.724,21.5476027644811,-4.92169709713854
"5726",0.725000000000001,21.5551917010461,-4.9190892312878
"5727",0.726,21.562780637611,-4.91647384947496
"5728",0.727,21.570369574176,-4.9138509480563
"5729",0.728,21.5779585107409,-4.91122052338812
"5730",0.729,21.5855474473059,-4.90858257182673
"5731",0.73,21.5931363838709,-4.9059370897284
"5732",0.731,21.6007253204358,-4.90328407344944
"5733",0.732,21.6083142570008,-4.90062351934614
"5734",0.733000000000001,21.6159031935657,-4.8979554237748
"5735",0.734,21.6234921301307,-4.89527978309172
"5736",0.735,21.6310810666957,-4.89259659365318
"5737",0.736,21.6386700032606,-4.88990585181548
"5738",0.737,21.6462589398256,-4.88720755393492
"5739",0.738,21.6538478763906,-4.88450169636779
"5740",0.739,21.6614368129555,-4.88178827547039
"5741",0.74,21.6690257495205,-4.87906728759901
"5742",0.741000000000001,21.6766146860854,-4.87633872910995
"5743",0.742,21.6842036226504,-4.8736025963595
"5744",0.743,21.6917925592154,-4.87085888570396
"5745",0.744,21.6993814957803,-4.86810759349962
"5746",0.745,21.7069704323453,-4.86534871610278
"5747",0.746,21.7145593689102,-4.86258224986973
"5748",0.747,21.7221483054752,-4.85980819115677
"5749",0.748,21.7297372420402,-4.85702653632019
"5750",0.749000000000001,21.7373261786051,-4.85423728171629
"5751",0.75,21.7449151151701,-4.85144042370136
"5752",0.751,21.752504051735,-4.8486359586317
"5753",0.752,21.7600929883,-4.8458238828636
"5754",0.753,21.767681924865,-4.84300419275336
"5755",0.754,21.7752708614299,-4.84017688465728
"5756",0.755,21.7828597979949,-4.83734195493164
"5757",0.756,21.7904487345599,-4.83449939993274
"5758",0.757000000000001,21.7980376711248,-4.83164921601688
"5759",0.758,21.8056266076898,-4.82879139954036
"5760",0.759,21.8132155442547,-4.82592594685946
"5761",0.76,21.8208044808197,-4.82305285433048
"5762",0.761,21.8283934173847,-4.82017211830973
"5763",0.762,21.8359823539496,-4.81728373515348
"5764",0.763,21.8435712905146,-4.81438770121805
"5765",0.764,21.8511602270795,-4.81148401285971
"5766",0.765,21.8587491636445,-4.80857266643478
"5767",0.766,21.8663381002095,-4.80565365829954
"5768",0.767,21.8739270367744,-4.80272698481028
"5769",0.768,21.8815159733394,-4.79979264232331
"5770",0.769,21.8891049099044,-4.79685062719492
"5771",0.77,21.8966938464693,-4.7939009357814
"5772",0.771,21.9042827830343,-4.79094356443905
"5773",0.772,21.9118717195992,-4.78797850952416
"5774",0.773,21.9194606561642,-4.78500576739304
"5775",0.774,21.9270495927292,-4.78202533440196
"5776",0.775,21.9346385292941,-4.77903720690723
"5777",0.776,21.9422274658591,-4.77604138126515
"5778",0.777,21.949816402424,-4.773037853832
"5779",0.778,21.957405338989,-4.77002662096409
"5780",0.779,21.964994275554,-4.76700767901771
"5781",0.78,21.9725832121189,-4.76398102434915
"5782",0.781,21.9801721486839,-4.7609466533147
"5783",0.782,21.9877610852488,-4.75790456227068
"5784",0.783,21.9953500218138,-4.75485474757335
"5785",0.784,22.0029389583788,-4.75179720557904
"5786",0.785,22.0105278949437,-4.74873193264402
"5787",0.786,22.0181168315087,-4.7456589251246
"5788",0.787,22.0257057680737,-4.74257817937706
"5789",0.788,22.0332947046386,-4.73948969175771
"5790",0.789,22.0408836412036,-4.73639345862284
"5791",0.79,22.0484725777685,-4.73328947632874
"5792",0.791,22.0560615143335,-4.73017774123171
"5793",0.792,22.0636504508985,-4.72705824968804
"5794",0.793,22.0712393874634,-4.72393099805404
"5795",0.794,22.0788283240284,-4.72079598268598
"5796",0.795,22.0864172605933,-4.71765319994018
"5797",0.796,22.0940061971583,-4.71450264617292
"5798",0.797,22.1015951337233,-4.7113443177405
"5799",0.798,22.1091840702882,-4.70817821099921
"5800",0.799,22.1167730068532,-4.70500432230535
"5801",0.8,22.1243619434182,-4.70182264801521
"5802",0.801,22.1319508799831,-4.6986331844851
"5803",0.802,22.1395398165481,-4.6954359280713
"5804",0.803,22.147128753113,-4.6922308751301
"5805",0.804,22.154717689678,-4.68901802201782
"5806",0.805,22.162306626243,-4.68579736509073
"5807",0.806,22.1698955628079,-4.68256890070513
"5808",0.807,22.1774844993729,-4.67933262521732
"5809",0.808,22.1850734359378,-4.6760885349836
"5810",0.809,22.1926623725028,-4.67283662636026
"5811",0.81,22.2002513090678,-4.66957689570359
"5812",0.811,22.2078402456327,-4.66630933936989
"5813",0.812,22.2154291821977,-4.66303395371546
"5814",0.813,22.2230181187626,-4.65975073509659
"5815",0.814,22.2306070553276,-4.65645967986957
"5816",0.815,22.2381959918926,-4.65316078439069
"5817",0.816,22.2457849284575,-4.64985404501627
"5818",0.817,22.2533738650225,-4.64653945810258
"5819",0.818000000000001,22.2609628015875,-4.64321702000593
"5820",0.819,22.2685517381524,-4.63988672708261
"5821",0.82,22.2761406747174,-4.63654857568891
"5822",0.821,22.2837296112823,-4.63320256218113
"5823",0.822,22.2913185478473,-4.62984868291556
"5824",0.823,22.2989074844123,-4.62648693424851
"5825",0.824,22.3064964209772,-4.62311731253626
"5826",0.825,22.3140853575422,-4.61973981413511
"5827",0.826000000000001,22.3216742941072,-4.61635443540135
"5828",0.827,22.3292632306721,-4.61296117269129
"5829",0.828,22.3368521672371,-4.60956002236121
"5830",0.829,22.344441103802,-4.60615098076741
"5831",0.83,22.352030040367,-4.60273404426618
"5832",0.831,22.359618976932,-4.59930920921382
"5833",0.832,22.3672079134969,-4.59587647196664
"5834",0.833,22.3747968500619,-4.5924358288809
"5835",0.834000000000001,22.3823857866268,-4.58898727631293
"5836",0.835,22.3899747231918,-4.585530810619
"5837",0.836,22.3975636597568,-4.58206642815542
"5838",0.837,22.4051525963217,-4.57859412527848
"5839",0.838,22.4127415328867,-4.57511389834447
"5840",0.839,22.4203304694516,-4.5716257437097
"5841",0.84,22.4279194060166,-4.56812965773045
"5842",0.841,22.4355083425816,-4.56462563676301
"5843",0.842000000000001,22.4430972791465,-4.5611136771637
"5844",0.843,22.4506862157115,-4.55759377528879
"5845",0.844,22.4582751522765,-4.55406592749459
"5846",0.845,22.4658640888414,-4.5505301301374
"5847",0.846,22.4734530254064,-4.54698637957349
"5848",0.847,22.4810419619713,-4.54343467215917
"5849",0.848,22.4886308985363,-4.53987500425075
"5850",0.849,22.4962198351013,-4.5363073722045
"5851",0.850000000000001,22.5038087716662,-4.53273177237672
"5852",0.851,22.5113977082312,-4.52914820112372
"5853",0.852,22.5189866447961,-4.52555665480178
"5854",0.853,22.5265755813611,-4.52195712976721
"5855",0.854,22.5341645179261,-4.51834962237629
"5856",0.855,22.541753454491,-4.51473412898531
"5857",0.856,22.549342391056,-4.51111064595059
"5858",0.857,22.556931327621,-4.50747916962841
"5859",0.858000000000001,22.5645202641859,-4.50383969637506
"5860",0.859,22.5721092007509,-4.50019222254684
"5861",0.86,22.5796981373158,-4.49653674450005
"5862",0.861,22.5872870738808,-4.49287325859098
"5863",0.862,22.5948760104458,-4.48920176117592
"5864",0.863,22.6024649470107,-4.48552224861117
"5865",0.864,22.6100538835757,-4.48183471725303
"5866",0.865,22.6176428201406,-4.47813916345779
"5867",0.866000000000001,22.6252317567056,-4.47443558358175
"5868",0.867,22.6328206932706,-4.4707239739812
"5869",0.868,22.6404096298355,-4.46700433101243
"5870",0.869,22.6479985664005,-4.46327665103175
"5871",0.87,22.6555875029654,-4.45954093039544
"5872",0.871,22.6631764395304,-4.4557971654598
"5873",0.872,22.6707653760954,-4.45204535258113
"5874",0.873,22.6783543126603,-4.44828548811572
"5875",0.874000000000001,22.6859432492253,-4.44451756841986
"5876",0.875,22.6935321857903,-4.44074158984986
"5877",0.876,22.7011211223552,-4.436957548762
"5878",0.877,22.7087100589202,-4.43316544151258
"5879",0.878,22.7162989954851,-4.4293652644579
"5880",0.879,22.7238879320501,-4.42555701395425
"5881",0.88,22.7314768686151,-4.42174068635793
"5882",0.881,22.73906580518,-4.41791627802523
"5883",0.882000000000001,22.746654741745,-4.41408378531244
"5884",0.883,22.7542436783099,-4.41024320457587
"5885",0.884,22.7618326148749,-4.4063945321718
"5886",0.885,22.7694215514399,-4.40253776445653
"5887",0.886,22.7770104880048,-4.39867289778636
"5888",0.887,22.7845994245698,-4.39479992851758
"5889",0.888,22.7921883611347,-4.39091885300649
"5890",0.889,22.7997772976997,-4.38702966760938
"5891",0.89,22.8073662342647,-4.38313236868255
"5892",0.891,22.8149551708296,-4.37922695258228
"5893",0.892,22.8225441073946,-4.37531341566488
"5894",0.893,22.8301330439596,-4.37139175428665
"5895",0.894,22.8377219805245,-4.36746196480387
"5896",0.895,22.8453109170895,-4.36352404357284
"5897",0.896,22.8528998536544,-4.35957798694986
"5898",0.897,22.8604887902194,-4.35562379129123
"5899",0.898,22.8680777267844,-4.35166145295323
"5900",0.899,22.8756666633493,-4.34769096829215
"5901",0.9,22.8832555999143,-4.34371233366431
"5902",0.901,22.8908445364792,-4.33972554542599
"5903",0.902,22.8984334730442,-4.33573059993349
"5904",0.903,22.9060224096092,-4.33172749354309
"5905",0.904,22.9136113461741,-4.32771622261111
"5906",0.905,22.9212002827391,-4.32369678349382
"5907",0.906,22.9287892193041,-4.31966917254754
"5908",0.907,22.936378155869,-4.31563338612854
"5909",0.908,22.943967092434,-4.31158942059313
"5910",0.909,22.9515560289989,-4.30753727229761
"5911",0.91,22.9591449655639,-4.30347693759826
"5912",0.911,22.9667339021289,-4.29940841285138
"5913",0.912,22.9743228386938,-4.29533169441327
"5914",0.913,22.9819117752588,-4.29124677864022
"5915",0.914,22.9895007118237,-4.28715366188854
"5916",0.915,22.9970896483887,-4.2830523405145
"5917",0.916,23.0046785849537,-4.2789428108744
"5918",0.917,23.0122675215186,-4.27482506932456
"5919",0.918,23.0198564580836,-4.27069911222124
"5920",0.919,23.0274453946486,-4.26656493592076
"5921",0.92,23.0350343312135,-4.26242253677941
"5922",0.921,23.0426232677785,-4.25827191115348
"5923",0.922,23.0502122043434,-4.25411305539927
"5924",0.923,23.0578011409084,-4.24994596587307
"5925",0.924,23.0653900774734,-4.24577063893118
"5926",0.925,23.0729790140383,-4.24158707092989
"5927",0.926,23.0805679506033,-4.2373952582255
"5928",0.927,23.0881568871682,-4.2331951971743
"5929",0.928,23.0957458237332,-4.22898688413258
"5930",0.929,23.1033347602982,-4.22477031545665
"5931",0.93,23.1109236968631,-4.2205454875028
"5932",0.931,23.1185126334281,-4.21631239662732
"5933",0.932,23.1261015699931,-4.21207103918651
"5934",0.933,23.133690506558,-4.20782141153666
"5935",0.934,23.141279443123,-4.20356351003407
"5936",0.935,23.1488683796879,-4.19929733103503
"5937",0.936,23.1564573162529,-4.19502287089584
"5938",0.937,23.1640462528179,-4.19074012597279
"5939",0.938,23.1716351893828,-4.18644909262218
"5940",0.939,23.1792241259478,-4.1821497672003
"5941",0.94,23.1868130625127,-4.17784214606345
"5942",0.941,23.1944019990777,-4.17352622556793
"5943",0.942,23.2019909356427,-4.16920200207002
"5944",0.943000000000001,23.2095798722076,-4.16486947192602
"5945",0.944,23.2171688087726,-4.16052863149223
"5946",0.945,23.2247577453375,-4.15617947712495
"5947",0.946,23.2323466819025,-4.15182200518046
"5948",0.947,23.2399356184675,-4.14745621201507
"5949",0.948,23.2475245550324,-4.14308209398506
"5950",0.949,23.2551134915974,-4.13869964744674
"5951",0.95,23.2627024281624,-4.13430886875639
"5952",0.951000000000001,23.2702913647273,-4.12990975427032
"5953",0.952,23.2778803012923,-4.12550230034482
"5954",0.953,23.2854692378572,-4.12108650333618
"5955",0.954,23.2930581744222,-4.1166623596007
"5956",0.955,23.3006471109872,-4.11222986549467
"5957",0.956,23.3082360475521,-4.10778901737438
"5958",0.957,23.3158249841171,-4.10333981159615
"5959",0.958,23.323413920682,-4.09888224451625
"5960",0.959000000000001,23.331002857247,-4.09441631249098
"5961",0.96,23.338591793812,-4.08994201187665
"5962",0.961,23.3461807303769,-4.08545933902953
"5963",0.962,23.3537696669419,-4.08096829030594
"5964",0.963,23.3613586035069,-4.07646886206216
"5965",0.964,23.3689475400718,-4.07196105065448
"5966",0.965,23.3765364766368,-4.06744485243922
"5967",0.966,23.3841254132017,-4.06292026377265
"5968",0.967000000000001,23.3917143497667,-4.05838728101107
"5969",0.968,23.3993032863317,-4.05384590051078
"5970",0.969,23.4068922228966,-4.04929611862807
"5971",0.97,23.4144811594616,-4.04473793171925
"5972",0.971,23.4220700960265,-4.0401713361406
"5973",0.972,23.4296590325915,-4.03559632824841
"5974",0.973,23.4372479691565,-4.03101290439899
"5975",0.974,23.4448369057214,-4.02642106094863
"5976",0.975000000000001,23.4524258422864,-4.02182079425362
"5977",0.976,23.4600147788513,-4.01721210067027
"5978",0.977,23.4676037154163,-4.01259497655485
"5979",0.978,23.4751926519813,-4.00796941826368
"5980",0.979,23.4827815885462,-4.00333542215303
"5981",0.98,23.4903705251112,-3.99869298457922
"5982",0.981,23.4979594616762,-3.99404210189853
"5983",0.982,23.5055483982411,-3.98938277046726
"5984",0.983000000000001,23.5131373348061,-3.9847149866417
"5985",0.984,23.520726271371,-3.98003874677816
"5986",0.985,23.528315207936,-3.97535404723291
"5987",0.986,23.535904144501,-3.97066088436227
"5988",0.987,23.5434930810659,-3.96595925452252
"5989",0.988,23.5510820176309,-3.96124915406996
"5990",0.989,23.5586709541958,-3.95653057936089
"5991",0.99,23.5662598907608,-3.95180352675159
"5992",0.991000000000001,23.5738488273258,-3.94706799259836
"5993",0.992,23.5814377638907,-3.94232397325751
"5994",0.993,23.5890267004557,-3.93757146508532
"5995",0.994,23.5966156370206,-3.9328104644381
"5996",0.995,23.6042045735856,-3.92804096767212
"5997",0.996,23.6117935101506,-3.92326297114369
"5998",0.997,23.6193824467155,-3.91847647120911
"5999",0.998,23.6269713832805,-3.91368146422467
"6000",0.999000000000001,23.6345603198455,-3.90887794654666
"6001",1,23.6421492564104,-3.90406591453138
"6002",1.001,23.6497381929754,-3.89924536453513
"6003",1.002,23.6573271295403,-3.8944162929142
"6004",1.003,23.6649160661053,-3.88957869602488
"6005",1.004,23.6725050026703,-3.88473257022347
"6006",1.005,23.6800939392352,-3.87987791186627
"6007",1.006,23.6876828758002,-3.87501471730956
"6008",1.007,23.6952718123652,-3.87014298290965
"6009",1.008,23.7028607489301,-3.86526270502283
"6010",1.009,23.7104496854951,-3.86037388000539
"6011",1.01,23.71803862206,-3.85547650421363
"6012",1.011,23.725627558625,-3.85057057400385
"6013",1.012,23.73321649519,-3.84565608573234
"6014",1.013,23.7408054317549,-3.84073303575539
"6015",1.014,23.7483943683199,-3.83580142042931
"6016",1.015,23.7559833048848,-3.83086123611037
"6017",1.016,23.7635722414498,-3.82591247915489
"6018",1.017,23.7711611780148,-3.82095514591915
"6019",1.018,23.7787501145797,-3.81598923275946
"6020",1.019,23.7863390511447,-3.81101473603209
"6021",1.02,23.7939279877096,-3.80603165209336
"6022",1.021,23.8015169242746,-3.80103997729956
"6023",1.022,23.8091058608396,-3.79603970800697
"6024",1.023,23.8166947974045,-3.7910308405719
"6025",1.024,23.8242837339695,-3.78601337135064
"6026",1.025,23.8318726705345,-3.78098729669948
"6027",1.026,23.8394616070994,-3.77595261297472
"6028",1.027,23.8470505436644,-3.77090931653266
"6029",1.028,23.8546394802293,-3.76585740372959
"6030",1.029,23.8622284167943,-3.76079687092181
"6031",1.03,23.8698173533593,-3.7557277144656
"6032",1.031,23.8774062899242,-3.75064993071727
"6033",1.032,23.8849952264892,-3.74556351603311
"6034",1.033,23.8925841630541,-3.74046846676941
"6035",1.034,23.9001730996191,-3.73536477928248
"6036",1.035,23.9077620361841,-3.7302524499286
"6037",1.036,23.915350972749,-3.72513147506407
"6038",1.037,23.922939909314,-3.7200018510452
"6039",1.038,23.9305288458789,-3.71486357422825
"6040",1.039,23.9381177824439,-3.70971664096955
"6041",1.04,23.9457067190089,-3.70456104762537
"6042",1.041,23.9532956555738,-3.69939679055202
"6043",1.042,23.9608845921388,-3.69422386610579
"6044",1.043,23.9684735287038,-3.68904227064298
"6045",1.044,23.9760624652687,-3.68385200051987
"6046",1.045,23.9836514018337,-3.67865305209278
"6047",1.046,23.9912403383986,-3.67344542171798
"6048",1.047,23.9988292749636,-3.66822910575179
"6049",1.048,24.0064182115286,-3.66300410055047
"6050",1.049,24.0140071480935,-3.65777040247035
"6051",1.05,24.0215960846585,-3.65252800786771
"6052",1.051,24.0291850212234,-3.64727691309884
"6053",1.052,24.0367739577884,-3.64201711452004
"6054",1.053,24.0443628943534,-3.63674860848761
"6055",1.054,24.0519518309183,-3.63147139135784
"6056",1.055,24.0595407674833,-3.62618545948703
"6057",1.056,24.0671297040483,-3.62089080923147
"6058",1.057,24.0747186406132,-3.61558743694745
"6059",1.058,24.0823075771782,-3.61027533899128
"6060",1.059,24.0898965137431,-3.60495451171924
"6061",1.06,24.0974854503081,-3.59962495148763
"6062",1.061,24.1050743868731,-3.59428665465275
"6063",1.062,24.112663323438,-3.58893961757089
"6064",1.063,24.120252260003,-3.58358383659835
"6065",1.064,24.1278411965679,-3.57821930809141
"6066",1.065,24.1354301331329,-3.57284602840638
"6067",1.066,24.1430190696979,-3.56746399389956
"6068",1.067,24.1506080062628,-3.56207320092723
"6069",1.068,24.1581969428278,-3.55667364584569
"6070",1.069,24.1657858793928,-3.55126532501124
"6071",1.07,24.1733748159577,-3.54584823478017
"6072",1.071,24.1809637525227,-3.54042237150878
"6073",1.072,24.1885526890876,-3.53498773155336
"6074",1.073,24.1961416256526,-3.5295443112702
"6075",1.074,24.2037305622176,-3.52409210701561
"6076",1.075,24.2113194987825,-3.51863111514587
"6077",1.076,24.2189084353475,-3.51316133201728
"6078",1.077,24.2264973719124,-3.50768275398615
"6079",1.078,24.2340863084774,-3.50219537740875
"6080",1.079,24.2416752450424,-3.49669919864139
"6081",1.08,24.2492641816073,-3.49119421404036
"6082",1.081,24.2568531181723,-3.48568041996195
"6083",1.082,24.2644420547372,-3.48015781276248
"6084",1.083,24.2720309913022,-3.47462638879821
"6085",1.084,24.2796199278672,-3.46908614442546
"6086",1.085,24.2872088644321,-3.46353707600052
"6087",1.086,24.2947978009971,-3.45797917987967
"6088",1.087,24.3023867375621,-3.45241245241923
"6089",1.088,24.309975674127,-3.44683688997547
"6090",1.089,24.317564610692,-3.4412524889047
"6091",1.09,24.3251535472569,-3.43565924556322
"6092",1.091,24.3327424838219,-3.43005715630731
"6093",1.092,24.3403314203869,-3.42444621749327
"6094",1.093,24.3479203569518,-3.4188264254774
"6095",1.094,24.3555092935168,-3.41319777661599
"6096",1.095,24.3630982300817,-3.40756026726535
"6097",1.096,24.3706871666467,-3.40191389378175
"6098",1.097,24.3782761032117,-3.39625865252149
"6099",1.098,24.3858650397766,-3.39059453984089
"6100",1.099,24.3934539763416,-3.38492155209621
"6101",1.1,24.4010429129066,-3.37923968564377
"6102",1.101,24.4086318494715,-3.37354893683986
"6103",1.102,24.4162207860365,-3.36784930204077
"6104",1.103,24.4238097226014,-3.3621407776028
"6105",1.104,24.4313986591664,-3.35642335988224
"6106",1.105,24.4389875957314,-3.35069704523538
"6107",1.106,24.4465765322963,-3.34496183001854
"6108",1.107,24.4541654688613,-3.33921771058798
"6109",1.108,24.4617544054262,-3.33346468330002
"6110",1.109,24.4693433419912,-3.32770274451095
"6111",1.11,24.4769322785562,-3.32193189057706
"6112",1.111,24.4845212151211,-3.31615211785465
"6113",1.112,24.4921101516861,-3.3103634227
"6114",1.113,24.4996990882511,-3.30456580146943
"6115",1.114,24.507288024816,-3.29875925051922
"6116",1.115,24.514876961381,-3.29294376620567
"6117",1.116,24.5224658979459,-3.28711934488507
"6118",1.117,24.5300548345109,-3.28128598291372
"6119",1.118,24.5376437710759,-3.2754436766479
"6120",1.119,24.5452327076408,-3.26959242244394
"6121",1.12,24.5528216442058,-3.2637322166581
"6122",1.121,24.5604105807707,-3.25786305564668
"6123",1.122,24.5679995173357,-3.251984935766
"6124",1.123,24.5755884539007,-3.24609785337233
"6125",1.124,24.5831773904656,-3.24020180482197
"6126",1.125,24.5907663270306,-3.23429678647122
"6127",1.126,24.5983552635956,-3.22838279467637
"6128",1.127,24.6059442001605,-3.22245982579373
"6129",1.128,24.6135331367255,-3.21652787617957
"6130",1.129,24.6211220732904,-3.2105869421902
"6131",1.13,24.6287110098554,-3.20463702018192
"6132",1.131,24.6362999464204,-3.19867810651101
"6133",1.132,24.6438888829853,-3.19271019753377
"6134",1.133,24.6514778195503,-3.18673328960651
"6135",1.134,24.6590667561152,-3.18074737908551
"6136",1.135,24.6666556926802,-3.17475246232707
"6137",1.136,24.6742446292452,-3.16874853568747
"6138",1.137,24.6818335658101,-3.16273559552303
"6139",1.138,24.6894225023751,-3.15671363819003
"6140",1.139,24.69701143894,-3.15068266004477
"6141",1.14,24.704600375505,-3.14464265744354
"6142",1.141,24.71218931207,-3.13859362674264
"6143",1.142,24.7197782486349,-3.13253556429837
"6144",1.143,24.7273671851999,-3.12646846646701
"6145",1.144,24.7349561217649,-3.12039232960487
"6146",1.145,24.7425450583298,-3.11430715006823
"6147",1.146,24.7501339948948,-3.1082129242134
"6148",1.147,24.7577229314597,-3.10210964839666
"6149",1.148,24.7653118680247,-3.09599731897433
"6150",1.149,24.7729008045897,-3.08987593230267
"6151",1.15,24.7804897411546,-3.083745484738
"6152",1.151,24.7880786777196,-3.07760597263662
"6153",1.152,24.7956676142845,-3.0714573923548
"6154",1.153,24.8032565508495,-3.06529974024885
"6155",1.154,24.8108454874145,-3.05913301267507
